,id,m_id,auto_brand_en,auto_brand_id,auto_gas_size,auto_make_date,auto_mileage_num,auto_price,auto_price_tag,auto_price_type,auto_title_all,item_post_date,item_renew_date,is_new,item_show_num,photo,photoList,rank,score,new_item_show_num,item_kind_name,item_kind_name_en,item_model_name_en,photoNum,is_check,is_vip,is_red,is_realPrice,is_seven,extra_tag,survey_report,organi,top_dealer_item,is_mobile,auto_address,auto_tab_name,auto_year_type,is_audi,is_auction,video_url,org_icon,is_original,adPromotion,ad_featured_pc,sort.mIsTop,sort.isVip,sort.isShow,sort.autoPriceType,sort.priceOrder,sort.checkCarStatus,car_color,car_driveMode,car_fuel,car_door,car_seat,car_license,verified,dealer_name,seller_role,dealer_address,胎壓偵測,動態穩定系統,防盜系統,keyless免鑰系統,循跡系統,中控鎖,剎車輔助系統,兒童安全椅固定裝置,ABS防鎖死,安全氣囊,定速系統,LED頭燈,倒車顯影系統,衛星導航,多功能方向盤,倒車雷達,恆溫空調,自動停車系統,電動天窗,真皮/皮革座椅
31,2806586,159782,BMW,6,3.0L,<b>2018</b>年,<b>5.0</b>萬km,228.0,<b>228</b>萬,3,BMW X3 M40i M卡鉗 液晶儀表 全景 18年 弘達國際 #98414,2021-07-01 09:29:42,<font>38分鐘內更新</font>,1.0,192,https://p2.8891.com.tw/2021/03/29/1616998955608092_220_165.jpg,https://p2.8891.com.tw/2021/03/29/1616998955608092_300_225.jpg,32,,192.0,X3,X3,M40i,20.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,新北市,手自排,2018,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,白色,4WD,汽油,5門,5座,未領牌,0,弘達國際汽車,弘達國際汽車,新北市泰山區,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
32,2803336,159782,Mercedes-Benz,27,2.0L,<b>2016</b>年,<b>6.8</b>萬km,158.0,<b>158</b>萬,3,BENZ GLC300 AMG 全後雷達自動停車 17年 弘達國際#153953,2021-06-28 10:17:38,<font>39分鐘內更新</font>,1.0,349,https://p1.8891.com.tw/2021/05/27/1622104602150619_220_165.jpg,https://p1.8891.com.tw/2021/05/27/1622104602150619_300_225.jpg,33,,349.0,GLC,GLC,GLC300,16.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,新北市,手自排,2017,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,黑色,4WD,汽油,5門,5座,未領牌,0,弘達國際汽車,弘達國際汽車,新北市泰山區新五路一段147號,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
33,2803348,159782,Mercedes-Benz,27,2.0L,<b>2017</b>年,<b>3.2</b>萬km,160.0,<b>160</b>萬,3,BENZ GLC300 魚眼頭燈 盲點偵測 跑少 17年 弘達國際#03926,2021-06-28 10:20:08,<font>46分鐘內更新</font>,1.0,482,https://p1.8891.com.tw/2021/03/25/1616659527441465_220_165.jpg,https://p1.8891.com.tw/2021/03/25/1616659527441465_300_225.jpg,34,,482.0,GLC,GLC,GLC300,15.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,新北市,手自排,2017,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,黑色,4WD,汽油,5門,5座,未領牌,0,弘達國際汽車,弘達國際汽車,新北市泰山區,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
34,2803330,159782,Porsche,35,2.0L,<b>2019</b>年,<b>2.6</b>萬km,268.0,<b>268</b>萬,3,Porsche MACAN 選配輪框音響免鑰匙14向 19年弘達國際#03191,2021-06-28 10:16:47,<font>48分鐘內更新</font>,1.0,319,https://p2.8891.com.tw/2021/02/24/1614155506137646_220_165.jpg,https://p2.8891.com.tw/2021/02/24/1614155506137646_300_225.jpg,35,,319.0,Macan,Macan,,20.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,新北市,手自排,2019,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,銀色,4WD,汽油,5門,5座,未領牌,0,弘達國際汽車,弘達國際汽車,新北市泰山區,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
35,2805040,159782,Porsche,35,2.0L,<b>2019</b>年,<b>8648</b>km,268.0,<b>268</b>萬,3,Porsche MACAN 14向電動椅 選配音響 19年弘達國際#B04725,2021-06-29 16:37:31,<font>48分鐘內更新</font>,1.0,344,https://p2.8891.com.tw/2021/06/29/1624955825989206_220_165.jpg,https://p2.8891.com.tw/2021/06/29/1624955825989206_300_225.jpg,36,,344.0,Macan,Macan,,20.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,新北市,手自排,2019,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,銀色,4WD,汽油,5門,5座,未領牌,0,弘達國際汽車,弘達國際汽車,新北市泰山區,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
36,2803334,159782,Porsche,35,2.0L,<b>2017</b>年,<b>5.2</b>萬km,258.0,<b>258</b>萬,3,Porsche 718Boxster 免鑰匙 音響 17年弘達國際#221907,2021-06-28 10:17:22,<font>49分鐘內更新</font>,1.0,440,https://p2.8891.com.tw/2021/04/27/1619512502625148_220_165.jpg,https://p2.8891.com.tw/2021/04/27/1619512502625148_300_225.jpg,37,,440.0,718 Boxster,718 Boxster,,20.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,新北市,手自排,2017,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,黑色,2WD,汽油,2門,2座,未領牌,0,弘達國際汽車,弘達國際汽車,新北市泰山區新五路一段147號,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
37,2803338,159782,Porsche,35,3.0L,<b>2017</b>年,<b>5.5</b>萬km,368.0,<b>368</b>萬,3,Porsche PANAMERA 4 吸門 14向椅 17年弘達國際#01357,2021-06-28 10:17:52,<font>53分鐘內更新</font>,1.0,766,https://p1.8891.com.tw/2020/12/24/1608792215617667_220_165.jpg,https://p1.8891.com.tw/2020/12/24/1608792215617667_300_225.jpg,38,,766.0,Panamera,Panamera,,20.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,新北市,自手排,2017,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,白色,4WD,汽油,4門,4座,未領牌,0,弘達國際汽車,弘達國際汽車,新北市泰山區新五路一段147號,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
38,2808402,159782,Mercedes-Benz,27,2.0L,<b>2020</b>年,<b>9000</b>km,180.0,<b>180</b>萬,3,BENZ A250 AMG 氣氛燈 跑少 2020年 弘達國際#20759,2021-07-02 17:50:31,<font>53分鐘內更新</font>,1.0,124,https://p1.8891.com.tw/2021/06/02/1622616445026415_220_165.jpg,https://p1.8891.com.tw/2021/06/02/1622616445026415_300_225.jpg,39,,124.0,A-Class,A-Class,A250 運動版,20.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,新北市,手自排,2020,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,黑色,4WD,汽油,5門,5座,未領牌,0,弘達國際汽車,弘達國際汽車,新北市泰山區,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
39,2802845,691175,Honda,16,1.8L,<b>2013</b>年,<b>9.6</b>萬km,36.0,<b>36.0</b>萬,3,✔️0元交車✔️全額貸✔️超貸✔️雙證件核貸✔️強力過件,2021-06-27 12:41:41,<font>53分鐘內更新</font>,,544,https://p1.8891.com.tw/2021/06/27/1624768704020723_220_165.jpg,https://p1.8891.com.tw/2021/06/27/1624768704020723_300_225.jpg,40,,544.0,Civic,Civic,,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,桃園市,自排,2013,False,False,,[],0.0,[],7911.0,0.0,1.0,1.0,3.0,0.0,0.0,灰色,2WD,汽油,4門,5座,2013年03月領牌,0,瑞克人氣車庫,瑞克人氣車庫,桃園市中壢區,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
40,2803024,353422,Nissan,32,1.5L,<b>2020</b>年,<b>1.2</b>萬km,66.8,<b>66.8</b>萬,3,一手自售、原漆鍍膜、里程低,2021-06-27 17:08:27,<font>2小時內更新</font>,1.0,435,https://p1.8891.com.tw/2021/06/29/1624979446139729_220_165.jpg,https://p1.8891.com.tw/2021/06/29/1624979446139729_300_225.jpg,41,,435.0,Kicks,Kicks,,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,台中市,自排,2020,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,紅色,2WD,汽油,5門,5座,2020年06月領牌,0,林先生,個人賣家,台中市西屯區,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
41,2785082,183590,Honda,16,1.5L,<b>2018</b>年,<b>2.0</b>萬km,43.0,<b>43</b>萬,3,全車系全額貸款貸款利率優惠中/月付超低/信用小白/瑕疵強力過件,2021-06-09 11:37:35,<font>2小時內更新</font>,,"<span class=""Red"">1592</span>",https://p2.8891.com.tw/2021/06/07/1623046823218316_220_165.jpg,https://p2.8891.com.tw/2021/06/07/1623046823218316_300_225.jpg,42,,1592.0,Fit,Fit,,20.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,桃園市,自排,2018,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,白色,2WD,汽油,5門,5座,2018年05月領牌,0,阿書強打桃園中古車,阿書強打桃園中古車,桃園市中壢區新中北路819-8號,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1
42,2766124,699215,Toyota,46,1.5L,<b>2015</b>年,<b>4.3</b>萬km,27.2,<b>27.2</b>萬,3,七天鑑定期/視訊公開賣價/視訊賞車/線上購車/FB搜尋『淇淇車庫』,2021-05-23 10:54:30,<font>2小時內更新</font>,,"<span class=""Red"">1756</span>",https://p2.8891.com.tw/2021/05/20/1621480936888050_220_165.jpg,https://p2.8891.com.tw/2021/05/20/1621480936888050_300_225.jpg,43,,1756.0,Yaris,Yaris,,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,新北市,自手排,2015,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,白色,2WD,汽油,5門,5座,2015年09月領牌,0,淇淇車庫,淇淇車庫,新北市八里區,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
43,2801026,708665,BMW,6,3.0L,<b>2015</b>年,<b>9.1</b>萬km,152.0,<b>152</b>萬,3,全車原鈑件、原漆、原廠保養,2021-06-25 13:12:15,<font>2小時內更新</font>,,382,https://p2.8891.com.tw/2021/06/25/5/1624596658072456_220_165.jpg,https://p2.8891.com.tw/2021/06/25/5/1624596658072456_300_225.jpg,44,,382.0,X6,X6,XDrive35i,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,台中市,手自排,2015,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,黑色,4WD,汽油,5門,5座,2021年06月領牌,0,張先生,個人賣家,台中市烏日區,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
44,2807194,709849,Mercedes-Benz,27,3.0L,<b>2016</b>年,<b>4.2</b>萬km,198.0,<b>198</b>萬,3,【總代理 Benz   C43 Coupe  AMG  4 Matic】,2021-07-01 16:40:14,<font>2小時內更新</font>,1.0,309,https://p1.8891.com.tw/2021/07/01/1625128459258645_220_165.jpg,https://p1.8891.com.tw/2021/07/01/1625128459258645_300_225.jpg,45,,309.0,C-Class Coupe,C-Class Coupe,AMG C43,12.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,高雄市,手自排,2017,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,白色,4WD,汽油,2門,4座,2016年11月領牌,0,陳先生,個人賣家,高雄市鳥松區,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
45,2792998,374794,Mercedes-Benz,27,2.0L,<b>2020</b>年,<b>1000</b>km,183.0,<b>183</b>萬,3,BENZ 正20  A250  AMG 夜色套件  天窗  雙液晶螢幕 桃園弘達,2021-06-17 14:37:25,<font>2小時內更新</font>,,968,https://p2.8891.com.tw/2021/06/17/1623911794290480_220_165.jpg,https://p2.8891.com.tw/2021/06/17/1623911794290480_300_225.jpg,46,,968.0,A-Class,A-Class,A250,20.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,桃園市,手自排,2020,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,白色,4WD,汽油,5門,5座,未領牌,0,弘達國際桃園店,弘達國際桃園店,桃園市桃園區文中路491號,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
46,2791379,374794,Mercedes-Benz,27,2.0L,<b>2016</b>年,<b>9.5</b>萬km,153.0,<b>153</b>萬,3,Benz  GLC300  AMG  LED頭燈  自動停車系統  全景天窗,2021-06-15 19:54:12,<font>2小時內更新</font>,,435,https://p2.8891.com.tw/2021/06/15/1623758014712934_220_165.jpg,https://p2.8891.com.tw/2021/06/15/1623758014712934_300_225.jpg,47,,435.0,GLC,GLC,GLC300,19.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,桃園市,手自排,2017,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,白色,4WD,汽油,5門,5座,未領牌,0,弘達國際桃園店,弘達國際桃園店,桃園市桃園區文中路491號,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
47,2776197,374794,Mercedes-Benz,27,2.0L,<b>2020</b>年,<b>1.2</b>萬km,222.0,<b>222</b>萬,3,Benz 正20 GLC300 AMG 低里程 全景天窗 360環景 自動停車,2021-05-31 13:45:11,<font>2小時內更新</font>,,"<span class=""Red"">1164</span>",https://p2.8891.com.tw/2021/05/31/1622439876510202_220_165.jpg,https://p2.8891.com.tw/2021/05/31/1622439876510202_300_225.jpg,48,,1164.0,GLC,GLC,GLC300,20.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,桃園市,手自排,2020,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,黑色,4WD,汽油,5門,5座,未領牌,0,弘達國際桃園店,弘達國際桃園店,桃園市桃園區文中路491號,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
48,2790156,223511,Mercedes-Benz,27,2.0L,<b>2017</b>年,<b>5.2</b>萬km,168.0,<b>168</b>萬,3,GLC300 AMG 四傳 雙魚眼 全景 摸門 盲點 前後雷達 自動停車 電尾門,2021-06-14 16:49:17,<font>2小時內更新</font>,,329,https://p1.8891.com.tw/2021/06/14/1623660505023429_220_165.jpg,https://p1.8891.com.tw/2021/06/14/1623660505023429_300_225.jpg,49,,329.0,GLC,GLC,GLC300,20.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,256.0,0.0,0.0,新北市,手自排,2018,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,白色,4WD,汽油,5門,5座,未領牌,1,弘億汽車,弘億汽車,新北市泰山區,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
49,2802291,26312,Mercedes-Benz,27,5.5L,<b>2007</b>年,<b>10.1</b>萬km,0.0,<b>電洽</b>,3,2007年 CL500 一手車.夜視系統.冷熱通風椅.倒車影像.台中上豪,2021-06-26 15:58:08,<font>2小時內更新</font>,,160,https://p2.8891.com.tw/2021/04/24/1619197755976594_220_165.jpg,https://p2.8891.com.tw/2021/04/24/1619197755976594_300_225.jpg,50,,160.0,CL-Class,CL-Class,CL500,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,台中市,自排,2007,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,銀色,2WD,汽油,2門,4座,2010年11月領牌,0,台中上豪汽車,台中上豪汽車,台中市南屯區五權西路2段1229號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2781221,547759,Luxgen,26,1.8L,<b>2017</b>年,<b>4.0</b>萬km,20.8,<b>20.8</b>萬,3,超狂價差40萬起跳★★免頭款★免保人【FB搜尋:圓夢中古車s小謝嚴選-認證車】,2021-06-05 11:18:58,<font>2小時內更新</font>,,569,https://p2.8891.com.tw/2021/06/05/1622863098247638_220_165.jpg,https://p2.8891.com.tw/2021/06/05/1622863098247638_300_225.jpg,51,,569.0,U6 Turbo ECO Hyper,U6 Turbo ECO Hyper,,15.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,桃園市,自排,2018,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,白色,2WD,汽油,5門,5座,未領牌,0,小謝圓夢中古車認證車,小謝圓夢中古車認證車,桃園市八德區永豐南路63-1號,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51,2803991,374794,Mercedes-Benz,27,2.0L,<b>2018</b>年,<b>5.6</b>萬km,238.0,<b>238</b>萬,3,Benz E400 T P20跟車系統 多光束頭燈 抬頭顯示器 360環景,2021-06-28 16:31:18,<font>2小時內更新</font>,1.0,441,https://p1.8891.com.tw/2021/06/28/1624869010900403_220_165.jpg,https://p1.8891.com.tw/2021/06/28/1624869010900403_300_225.jpg,52,,441.0,E-Class Estate,E-Class Estate,E400,20.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,桃園市,手自排,2018,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,黑色,4WD,汽油,5門,5座,未領牌,0,弘達國際桃園店,弘達國際桃園店,桃園市桃園區文中路491號,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
52,2796210,702837,Mercedes-Benz,27,2.0L,<b>2019</b>年,<b>2.5</b>萬km,0.0,<b>電洽</b>,3,Sam國際車庫 柏林之音 全景天窗 盲點 雙液晶 記憶座椅 倒車顯示,2021-06-20 18:19:13,<font>2小時內更新</font>,,174,https://p1.8891.com.tw/2021/06/20/1624183860877339_220_165.jpg,https://p1.8891.com.tw/2021/06/20/1624183860877339_300_225.jpg,53,,174.0,CLA,CLA,CLA250,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,新竹縣,自手排,2020,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,黑色,2WD,汽油,4門,5座,未領牌,0,尤先生,車商賣家,新竹縣竹北市,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
53,2791405,659261,Porsche,35,3.0L,<b>2016</b>年,<b>4.5</b>萬km,195.0,<b>195</b>萬,3,Porsche Macan s 2017款 3.0L 總代一手車,2021-06-16 10:12:44,<font>2小時內更新</font>,,822,https://p1.8891.com.tw/2021/06/15/1623759679573877_220_165.jpg,https://p1.8891.com.tw/2021/06/15/1623759679573877_300_225.jpg,54,,822.0,Macan S,Macan S,,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,台中市,手自排,2017,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,白色,4WD,汽油,4門,5座,2016年11月領牌,0,歐先生,個人賣家,台中市西屯區,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1
54,2757721,325129,Mercedes-Benz,27,2.0L,<b>2020</b>年,<b>1300</b>km,240.0,<b>240</b>萬,3,2021款 M_BENZ GLA250 AMG 23P 通風座椅 規格滿滿滿,2021-05-11 20:34:59,<font>2小時內更新</font>,,849,https://p2.8891.com.tw/2021/05/11/1620736490068196_220_165.jpg,https://p2.8891.com.tw/2021/05/11/1620736490068196_300_225.jpg,55,,849.0,GLA,GLA,GLA250,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,桃園市,自排,2021,False,False,,[],0.0,[],7914.0,0.0,1.0,1.0,3.0,0.0,0.0,黑色,4WD,汽油,5門,5座,未領牌,0,阿信好車報報,阿信好車報報,桃園市桃園區大興西路3段790號,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55,2783905,19357,Toyota,46,1.6L,<b>1990</b>年前,<b>15.0</b>萬km,35.0,<b>35.0</b>萬,3,自售 日本原裝進口 豐田TOYOTA Hiace 古董海力士 （當年只進10台）,2021-06-08 11:34:01,<font>2小時內更新</font>,,"<span class=""Red"">1610</span>",https://p1.8891.com.tw/2021/06/08/1623127373108785_220_165.jpg,https://p1.8891.com.tw/2021/06/08/1623127373108785_300_225.jpg,56,,1610.0,Hiace,Hiace,,15.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,新北市,手排,1990年以前,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,白色,2WD,汽油,5門,9座,1981年01月領牌,0,林先生,個人賣家,新北市新店區,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
56,2794067,136809,Ford,15,2.0L,<b>2017</b>年,<b>9.0</b>萬km,55.0,<b>55</b>萬,3,★豬豬人中古車-德泉汽車★17年 Focus 柴油/RS包★中部第一實價車商★,2021-06-18 14:04:34,<font>2小時內更新</font>,,854,https://p1.8891.com.tw/2021/03/10/1615348543399211_220_165.jpg,https://p1.8891.com.tw/2021/03/10/1615348543399211_300_225.jpg,57,,854.0,Focus,Focus,,15.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,台中市,自手排,2017,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,灰色,2WD,柴油,5門,5座,2017年02月領牌,0,豬豬人中古車德泉汽車,豬豬人中古車德泉汽車,台中市東區旱溪西路一段540號,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1
57,2791219,690206,Subaru,43,2.0L,<b>2020</b>年,<b>3.0</b>萬km,88.0,<b>88</b>萬,3,自售SUBARU XV  2020出廠 頂級2.0i-S ES 手自排,2021-06-15 18:28:24,<font>2小時內更新</font>,,"<span class=""Red"">1217</span>",https://p2.8891.com.tw/2021/06/15/1623750386777836_220_165.jpg,https://p2.8891.com.tw/2021/06/15/1623750386777836_300_225.jpg,58,,1217.0,XV,XV,,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,桃園市,手自排,2020,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,其他(水藍),4WD,汽油,5門,5座,2020年02月領牌,0,郭先生,個人賣家,桃園市桃園區,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
58,2796223,130386,Bentley,5,4.0L,<b>2016</b>年,<b>5.5</b>萬km,0.0,<b>電洽</b>,3,宏霖 2016 Bentley Flying spur 4.0 V8~總代理~,2021-06-20 18:28:47,<font>2小時內更新</font>,,505,https://p2.8891.com.tw/2021/06/20/1624184734377266_220_165.jpg,https://p2.8891.com.tw/2021/06/20/1624184734377266_300_225.jpg,59,,505.0,Flying Spur,Flying Spur,,20.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,台北市,手自排,2016,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,黑色,4WD,汽油,4門,5座,未領牌,0,宏霖汽車有限公司,宏霖汽車有限公司,台北市內湖區內湖路一段126-1號,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1
59,2794326,211362,Toyota,46,2.0L,<b>2016</b>年,<b>8.9</b>萬km,49.5,<b>49.5</b>萬,3,基隆通運汽車2016 CAMRY 2.0認證車 原版件 舒適家庭房車 可全額貸款,2021-06-18 16:39:28,<font>2小時內更新</font>,,291,https://p2.8891.com.tw/2021/06/11/1623419343580816_220_165.jpg,https://p2.8891.com.tw/2021/06/11/1623419343580816_300_225.jpg,60,,291.0,Camry,Camry,,11.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,基隆市,自手排,2016,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,灰色,2WD,汽油,4門,5座,2016年01月領牌,1,8891嚴選通運汽車,8891嚴選通運汽車,基隆市暖暖區八堵路193號,0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1
60,2806013,130386,BMW,6,1.5L,<b>2018</b>年,<b>2.0</b>萬km,103.8,<b>103.8</b>萬,3,宏霖 2018 BMW 318i~總代理~5AS~里程少~,2021-06-30 15:38:59,<font>2小時內更新</font>,1.0,264,https://p2.8891.com.tw/2021/06/30/1625038452249368_220_165.jpg,https://p2.8891.com.tw/2021/06/30/1625038452249368_300_225.jpg,61,,264.0,3-Series Sedan,3-Series Sedan,318i,19.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,台北市,手自排,2018,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,藍色,2WD,汽油,4門,5座,未領牌,0,宏霖汽車有限公司,宏霖汽車有限公司,台北市內湖區內湖路一段126-1號,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
61,2809643,130386,Volvo,48,2.0L,<b>2019</b>年,<b>2.0</b>萬km,142.8,<b>142.8</b>萬,3,宏霖 2020 VOLVO V60~保證有實車~,2021-07-03 23:31:11,<font>2小時內更新</font>,1.0,137,https://p1.8891.com.tw/2021/07/03/1625326124125283_220_165.jpg,https://p1.8891.com.tw/2021/07/03/1625326124125283_300_225.jpg,62,,137.0,V60,V60,,19.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,台北市,手自排,2020,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,黑色,2WD,汽油,5門,5座,未領牌,0,宏霖汽車有限公司,宏霖汽車有限公司,台北市內湖區內湖路一段126-1號,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
62,2802130,551941,Lexus,24,2.0L,<b>2018</b>年,<b>2.0</b>萬km,148.8,<b>148.8</b>萬,3,實車實價 RX300頂級款 保證里程兩萬公里,2021-06-26 13:58:47,<font>2小時內更新</font>,,"<span class=""Red"">1135</span>",https://p2.8891.com.tw/2021/06/26/1624686742737832_220_165.jpg,https://p2.8891.com.tw/2021/06/26/1624686742737832_300_225.jpg,63,,1135.0,RX,RX,,18.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,桃園市,自排,2019,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,棕色,2WD,汽油,5門,5座,2018年09月領牌,0,亨利中古車專賣,亨利中古車專賣,桃園市桃園區大興西路三段782-2號,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
